date,employee_id,role,hourly_cost,ai_license_cost_allocated,training_cost_allocated,period,year_month
2024-10-17,E037,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-17,E038,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-17,E039,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-17,E040,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E001,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E002,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E003,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E004,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E005,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E006,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-18,E007,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-18,E008,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-18,E009,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E010,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E011,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E012,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E013,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E014,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E015,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-18,E016,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E017,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E018,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E019,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-18,E020,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E021,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E022,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E023,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-18,E024,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E025,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E026,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E027,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E028,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-18,E029,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E030,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E031,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E032,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-18,E033,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E034,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-18,E035,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E036,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E037,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E038,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-18,E039,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-18,E040,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E001,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E002,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E003,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E004,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E005,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E006,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E007,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E008,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E009,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E010,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E011,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E012,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E013,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E014,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E015,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E016,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E017,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E018,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E019,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E020,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E021,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E022,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E023,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E024,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E025,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E026,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E027,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E028,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E029,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E030,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E031,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E032,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E033,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E034,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E035,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E036,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-19,E037,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E038,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E039,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-19,E040,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E001,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E002,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E003,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E004,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E005,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E006,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E007,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E008,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E009,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E010,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E011,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E012,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E013,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E014,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E015,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E016,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E017,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E018,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E019,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E020,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E021,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E022,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E023,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E024,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E025,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E026,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E027,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E028,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E029,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E030,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E031,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E032,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E033,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E034,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E035,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E036,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E037,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-20,E038,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E039,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-20,E040,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E001,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E002,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E003,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E004,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E005,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E006,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-21,E007,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E008,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-21,E009,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E010,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E011,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-21,E012,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-21,E013,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E014,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E015,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E016,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E017,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E018,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E019,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E020,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E021,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E022,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E023,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-21,E024,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E025,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-21,E026,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-21,E027,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E028,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-21,E029,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E030,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-21,E031,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E032,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E033,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E034,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E035,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-21,E036,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E037,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E038,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E039,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-21,E040,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E001,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E002,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E003,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E004,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E005,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E006,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E007,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E008,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E009,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E010,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E011,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E012,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E013,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E014,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E015,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E016,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E017,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E018,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E019,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E020,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E021,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E022,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E023,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E024,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E025,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E026,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E027,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E028,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E029,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E030,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E031,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E032,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E033,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E034,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E035,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E036,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-22,E037,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E038,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E039,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-22,E040,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-23,E001,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E002,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-23,E003,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-23,E004,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E005,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E006,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E007,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E008,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E009,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E010,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E011,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E012,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E013,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E014,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E015,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E016,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-23,E017,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-23,E018,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E019,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E020,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-23,E021,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E022,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-23,E023,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E024,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-23,E025,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E026,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E027,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E028,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E029,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E030,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E031,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E032,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E033,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E034,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E035,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E036,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-23,E037,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E038,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E039,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-23,E040,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E001,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E002,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E003,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E004,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E005,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E006,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E007,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E008,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E009,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E010,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E011,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E012,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E013,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E014,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E015,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E016,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E017,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E018,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E019,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E020,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E021,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E022,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E023,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E024,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E025,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E026,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E027,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E028,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E029,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E030,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E031,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E032,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E033,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E034,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E035,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E036,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E037,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-24,E038,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E039,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-24,E040,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E001,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E002,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E003,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E004,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E005,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E006,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E007,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E008,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E009,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E010,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E011,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E012,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E013,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E014,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E015,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E016,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E017,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E018,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E019,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E020,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E021,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E022,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E023,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E024,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E025,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E026,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E027,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E028,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E029,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E030,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E031,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E032,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E033,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E034,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E035,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E036,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E037,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E038,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-25,E039,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-25,E040,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E001,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E002,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E003,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E004,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E005,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E006,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E007,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E008,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E009,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E010,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E011,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E012,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E013,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E014,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E015,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E016,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E017,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E018,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E019,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E020,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E021,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E022,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E023,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E024,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E025,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E026,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E027,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E028,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E029,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E030,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E031,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E032,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E033,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E034,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E035,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E036,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-26,E037,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E038,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E039,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-26,E040,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E001,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E002,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E003,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E004,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E005,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E006,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E007,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E008,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E009,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E010,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E011,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E012,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E013,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E014,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E015,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E016,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E017,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E018,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E019,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E020,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E021,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E022,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E023,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E024,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E025,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E026,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E027,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E028,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E029,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E030,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E031,Tester,42,1.8,0.6,pre_ai,2024-10
2024-10-27,E032,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E033,Developer,58,1.8,0.6,pre_ai,2024-10
2024-10-27,E034,Tester,42,1.8,0.6,pre_ai,2024-10
